"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
2405063,1,2.28648068669528,0.0161222141195775,2.25488172766986,2.31807964572069,420.229023933364,429.602214156177
2520262,2,2.38816894648428,0.0194662006642258,2.35001589426657,2.42632199870199,420.229023933364,429.602214156177
2640980,5,2.50030138637734,0.0243803510314131,2.45251677642532,2.54808599632935,142.348068920239,146.880377528123
2767480,3,2.60958987465012,0.0286602887125842,2.55341674098693,2.6657630083133,142.348068920239,146.880377528123
2900039,2,2.72314100208257,0.0400273206282094,2.64468889525364,2.8015931089115,420.229023933364,429.602214156177
3038948,3,2.83624427102688,0.0492915766782919,2.73963455599623,2.93285398605753,420.229023933364,429.602214156177
3184510,4,2.95867665418227,0.0455180749789506,2.86946286657794,3.04789044178661,142.348068920239,146.880377528123
3337044,3,3.08903160810981,0.037767911844216,3.01500786112386,3.16305535509576,305.741131932836,313.87502376656
3496885,4,3.22285859742904,0.0320740680044106,3.15999457930271,3.28572261555538,420.229023933364,429.602214156177
3664381,4,3.35570124694691,0.0286666355362209,3.29951567373798,3.41188682015584,305.741131932836,313.87502376656
3839901,2,3.50924848014487,0.0312958662002097,3.44790970952748,3.57058725076227,305.741131932836,313.87502376656
4023828,4,3.67433697347894,0.0378114040190837,3.60022798339664,3.74844596356124,420.229023933364,429.602214156177
4216565,3,3.84346008101398,0.0402148857144014,3.76464035337136,3.9222798086566,420.229023933364,429.602214156177
4418533,4,4.01016099234626,0.0295995770803954,3.95214688731107,4.06817509738146,142.348068920239,146.880377528123
4630176,7,4.19064700411851,0.0406660187438709,4.11094307198589,4.27035093625112,420.229023933364,429.602214156177
4851956,2,4.36598145908908,0.0294980644313291,4.30816631519003,4.42379660298812,420.229023933364,429.602214156177
5084359,6,4.55397534877421,0.0270279001690282,4.50100163786517,4.60694905968325,305.741131932836,313.87502376656
5327894,3,4.7518457752256,0.0274907236753342,4.697964946913,4.80572660353819,420.229023933364,429.602214156177
5583094,2,4.96034696406444,0.0351750001752069,4.89140523056484,5.02928869756403,420.229023933364,429.602214156177
5850518,3,5.16451119454874,0.0493700066419507,5.06774775961402,5.26127462948347,420.229023933364,429.602214156177
6130751,2,5.3909690085542,0.0566090770130664,5.28001725641054,5.50192076069786,305.741131932836,313.87502376656
6424407,8,5.60795132993775,0.0569399036902197,5.49635116942174,5.71955149045376,305.741131932836,313.87502376656
6732129,9,5.83024824221553,0.0711843395464215,5.69072950044127,5.96976698398978,420.229023933364,429.602214156177
7054590,13,6.06507592190889,0.0774096562648798,5.9133557835741,6.21679606024368,305.741131932836,313.87502376656
7392497,5,6.30714076675446,0.0917632481988682,6.12728810518027,6.48699342832865,420.229023933364,429.602214156177
7746589,5,6.55708778173191,0.119247231983607,6.32336750178795,6.79080806167587,420.229023933364,429.602214156177
8117642,4,6.81269698334084,0.150433253752598,6.51785322390857,7.1075407427731,420.229023933364,429.602214156177
8506468,6,7.0491452991453,0.18918754206744,6.67834453036946,7.41994606792114,420.229023933364,429.602214156177
8913918,12,7.32687278880172,0.217165596084713,6.90123604179451,7.75250953580893,420.229023933364,429.602214156177
9340885,10,7.61212404550413,0.249430986132175,7.12324829605676,8.1009997949515,420.229023933364,429.602214156177
9788302,7,7.89098928796471,0.276488993408715,7.3490808187619,8.43289775716753,305.741131932836,313.87502376656
10257151,17,8.16515223975769,0.292178595021755,7.59249271646154,8.73781176305384,420.229023933364,429.602214156177
10748456,2,8.44568200161421,0.305051050575302,7.84779292904051,9.0435710741879,142.348068920239,146.880377528123
11263295,10,8.7233660130719,0.318651708478333,8.09882014084221,9.34791188530159,305.741131932836,313.87502376656
11802794,15,9.0006623613181,0.357851812804076,8.29928569641974,9.70203902621646,305.741131932836,313.87502376656
12368135,10,9.28737373737374,0.360935183535217,8.57995377689136,9.99479369785612,305.741131932836,313.87502376656
12960554,11,9.57209062821833,0.351476045457601,8.88321023769287,10.2609710187438,420.229023933364,429.602214156177
13581350,5,9.87567661952157,0.362947863643387,9.16431187851477,10.5870413605284,420.229023933364,429.602214156177
14231881,19,10.1615193468229,0.351437834145477,9.47271384909297,10.8503248445528,305.741131932836,313.87502376656
14913572,9,10.4673184863299,0.363161779088625,9.7555344787547,11.1791024939051,420.229023933364,429.602214156177
15627915,7,10.7541044087807,0.382632886468199,10.0041577320024,11.5040510855589,142.348068920239,146.880377528123
16376474,8,11.0220963172805,0.387277302513177,10.2630467523248,11.7811458822361,305.741131932836,313.87502376656
17160888,8,11.2989571263036,0.397256877334367,10.5203479541174,12.0775662984898,305.741131932836,313.87502376656
17982875,7,11.6515775034294,0.410396684804038,10.8472147818388,12.4559402250199,142.348068920239,146.880377528123
18844234,16,12.0062550443906,0.438691765157245,11.1464349843681,12.8660751044131,142.348068920239,146.880377528123
19746852,15,12.400123685838,0.429632065243484,11.5580603113572,13.2421870603188,420.229023933364,429.602214156177
20692703,14,12.7980566117448,0.453889495254406,11.9084495480851,13.6876636754045,420.229023933364,429.602214156177
21683860,10,13.1819561917155,0.477113079345932,12.2468317396444,14.1170806437865,305.741131932836,313.87502376656
22722492,11,13.6249171636846,0.507212867620903,12.6307982106523,14.6190361167168,420.229023933364,429.602214156177
23810874,17,14.1350806451613,0.536485247002093,13.0835888828001,15.1865724075225,420.229023933364,429.602214156177
24951387,10,14.7423930450698,0.569226222830816,13.6267301492656,15.8580559408739,305.741131932836,313.87502376656
26146530,22,15.4211267605634,0.557303494590089,14.3288319827085,16.5134215384183,305.741131932836,313.87502376656
27398919,16,16.2128629709623,0.527493469079587,15.1789947694862,17.2467311724384,305.741131932836,313.87502376656
28711296,7,17.1239157372986,0.510353729966273,16.1236408071891,18.1241906674082,420.229023933364,429.602214156177
30086534,26,18.1638198757764,0.494520727934486,17.1945770594163,19.1330626921365,142.348068920239,146.880377528123
31527645,16,19.4554916461243,0.501053575640969,18.473444683543,20.4375386087057,305.741131932836,313.87502376656
33037783,32,20.809865470852,0.648358541927214,19.5391060796058,22.0806248620983,305.741131932836,313.87502376656
34620255,24,22.2845691382766,0.634349262117843,21.041267430906,23.5278708456471,420.229023933364,429.602214156177
36278526,17,24.0070921985816,0.564195621252712,22.901289100691,25.1128952964721,305.741131932836,313.87502376656
38016226,27,26.0897435897436,0.519760805064507,25.0710311312416,27.1084560482456,142.348068920239,146.880377528123
39837159,37,27.8028322440087,0.508325778735683,26.8065320252735,28.7991324627439,420.229023933364,429.602214156177
41745314,38,29.3503937007874,0.532883141907198,28.3059619346807,30.3948254668941,305.741131932836,313.87502376656
43744866,42,31.2227891156463,0.456578019002,30.3279126422697,32.1176655890228,420.229023933364,429.602214156177
45840196,37,32.8018741633199,0.37847721387781,32.0600724551504,33.5436758714895,420.229023933364,429.602214156177
48035888,28,36.0328282828283,0.999435484983406,34.0739707273895,37.9916858382671,305.741131932836,313.87502376656
50336753,55,40.0281690140845,0.463506554138152,39.1197128613755,40.9366251667935,142.348068920239,146.880377528123
52747825,59,42.8137254901961,1.21777966503473,40.4269212056228,45.2005297747694,420.229023933364,429.602214156177
55274386,62,45.6666666666667,1.15470053837925,43.4034951985143,47.929838134819,420.229023933364,429.602214156177
