"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
7054590,13,5.8530730296457,0.236100504231699,5.39032454461982,6.31582151467157,304.123000072076,323.074592705863
7392497,5,6.08326016973954,0.222806100156323,5.64656823789732,6.51995210158175,413.76812538593,439.459082015177
7746589,5,6.33333333333333,0.204696110904919,5.93213632818428,6.73453033848239,413.76812538593,439.459082015177
8117642,4,6.58412126669668,0.202589589763886,6.18705296711672,6.98118956627664,413.76812538593,439.459082015177
8506468,6,6.82615995115995,0.183268238813636,6.46696080357514,7.18535909874476,413.76812538593,439.459082015177
8913918,12,7.10952161205968,0.181950678553472,6.75290483513225,7.46613838898711,413.76812538593,439.459082015177
9340885,10,7.38366838086333,0.186881875821682,7.01738663488955,7.74995012683712,413.76812538593,439.459082015177
9788302,7,7.67548834278513,0.181039726492377,7.32065699908909,8.03031968648117,304.123000072076,323.074592705863
10257151,17,7.96955204846166,0.202264647180494,7.57312062464219,8.36598347228113,413.76812538593,439.459082015177
10748456,2,8.28297013720742,0.215050458663889,7.86147898336738,8.70446129104747,135.590177069342,150.244302006697
11263295,10,8.58725490196078,0.244110264476131,8.10880757533102,9.06570222859055,304.123000072076,323.074592705863
11802794,15,8.88342440801457,0.263141582412679,8.36767638365084,9.3991724323783,304.123000072076,323.074592705863
12368135,10,9.16851851851852,0.247665528056911,8.68310300331488,9.65393403372216,304.123000072076,323.074592705863
12960554,11,9.47699965671129,0.268364779322769,8.95101435451963,10.002984958903,413.76812538593,439.459082015177
13581350,5,9.79622839182818,0.294629764190123,9.21876466524201,10.3736921184144,413.76812538593,439.459082015177
14231881,19,10.1008164714235,0.33393940847502,9.44630725779385,10.7553256850532,304.123000072076,323.074592705863
14913572,9,10.4298388556944,0.345796634005161,9.75208990706907,11.1075878043197,413.76812538593,439.459082015177
15627915,7,10.7605607821435,0.354223301176947,10.0662958693518,11.4548256949352,135.590177069342,150.244302006697
16376474,8,11.0617563739377,0.409295800255745,10.2595513464129,11.8639614014624,304.123000072076,323.074592705863
17160888,8,11.3694476631904,0.436136212561667,10.5146363942158,12.224258932165,304.123000072076,323.074592705863
17982875,7,11.7828728199099,0.472076470045466,10.8576199406719,12.7081256991478,135.590177069342,150.244302006697
18844234,16,12.2011702986279,0.483184461081475,11.2541461570188,13.148194440237,135.590177069342,150.244302006697
19746852,15,12.6646052360338,0.516348130862178,11.6525814960594,13.6766289760083,413.76812538593,439.459082015177
20692703,14,13.1218842416561,0.569560206517341,12.0055667498549,14.2382017334573,413.76812538593,439.459082015177
