"QTL","Observed Value","Mean","SEM","Lower 95% CI","Upper 95% CI","Additive Lower 95% CI","Additive Upper 95% CI"
590943,1,0.595157621059474,0.0371123867560709,0.522418679637253,0.667896562481694,-4.98171677429716,13.3082665061195
619248,0,0.622931596091205,0.0379802014978785,0.548491769029789,0.697371423152621,-7.67592025497046,17.9147499534004
648909,1,0.654124551679165,0.0385822422818505,0.57850474636394,0.729744356994391,-4.98171677429716,13.3082665061195
679991,2,0.683376877857609,0.0373732945157235,0.610126566623183,0.756627189092036,-15.8677900805007,25.0348679305992
712562,1,0.714771241830065,0.0398733881237552,0.636620837165918,0.792921646494213,-15.8677900805007,25.0348679305992
746693,0,0.750835244022273,0.0427774369661982,0.666993008217592,0.834677479826954,-15.8677900805007,25.0348679305992
782459,0,0.785714285714286,0.0439352395039772,0.699602798634349,0.871825772794223,-4.98171677429716,13.3082665061195
819938,1,0.824326986211425,0.0467486907844943,0.732701235949416,0.915952736473433,-4.98171677429716,13.3082665061195
859212,0,0.864804469273743,0.0494063288330801,0.767969844152563,0.961639094394923,-4.98171677429716,13.3082665061195
900367,1,0.904808959156785,0.0508219801474397,0.805199708444794,1.00441820986878,-15.8677900805007,25.0348679305992
943494,0,0.945976253298153,0.0528742840194721,0.842344560911646,1.04960794568466,-15.8677900805007,25.0348679305992
988686,0,0.991146349520978,0.0546887161298305,0.883958435545775,1.09833426349618,-15.8677900805007,25.0348679305992
1036043,1,1.03625537545485,0.0557546152961751,0.926978337502457,1.14553241340724,-7.67592025497046,17.9147499534004
1085668,0,1.08672859986729,0.0577609220808267,0.973519272875041,1.19993792685953,-4.98171677429716,13.3082665061195
1137671,2,1.13659673659674,0.060901503426291,1.01723198327686,1.25596148991661,-15.8677900805007,25.0348679305992
1192164,1,1.19071166054126,0.06401628542791,1.06524204667852,1.316181274404,-15.8677900805007,25.0348679305992
1249267,0,1.24609976565116,0.0682801653931121,1.11227310062222,1.37992643068009,-4.98171677429716,13.3082665061195
1309105,1,1.3048322147651,0.0709967866825808,1.16568106984917,1.44398335968103,-4.98171677429716,13.3082665061195
1371810,3,1.36454116059379,0.0752483958117387,1.21705701490837,1.51202530627921,-15.8677900805007,25.0348679305992
1437518,6,1.42809749492214,0.0804498173421717,1.27041875036866,1.58577623947562,-7.67592025497046,17.9147499534004
1506374,1,1.4928013582343,0.0828328145932423,1.33045202489346,1.65515069157513,-4.98171677429716,13.3082665061195
1578527,3,1.56265347885402,0.0857996113514167,1.39448933071771,1.73081762699034,-15.8677900805007,25.0348679305992
1654137,1,1.63052415210689,0.0908457932341105,1.45246966922106,1.80857863499272,-4.98171677429716,13.3082665061195
1733368,3,1.70158293186511,0.0973194836274757,1.51084024896122,1.89232561476899,-15.8677900805007,25.0348679305992
1816394,2,1.7779432132964,0.101975372714001,1.57807515546691,1.97781127112589,-4.98171677429716,13.3082665061195
1903398,1,1.86136442742778,0.105176140491504,1.6552229800315,2.06750587482405,-15.8677900805007,25.0348679305992
1994568,0,1.94879497031086,0.108724318975397,1.73569922087544,2.16189071974628,-4.98171677429716,13.3082665061195
2090106,2,2.03570926966292,0.110767489743894,1.81860897910698,2.25280956021886,-15.8677900805007,25.0348679305992
2190220,3,2.12536206287531,0.116527859058582,1.89697165592493,2.35375246982569,-15.8677900805007,25.0348679305992
2295129,4,2.22105823863636,0.119642937759652,1.98656238962288,2.45555408764985,-4.98171677429716,13.3082665061195
2405063,1,2.31745350500715,0.125216993523021,2.07203270744965,2.56287430256466,-15.8677900805007,25.0348679305992
2520262,2,2.42361411087113,0.1324748149477,2.16396824471503,2.68325997702723,-15.8677900805007,25.0348679305992
2640980,5,2.53511754068716,0.133645820382488,2.27317654605318,2.79705853532115,-7.67592025497046,17.9147499534004
2767480,3,2.64571011317999,0.137423481747999,2.37636503832382,2.91505518803617,-7.67592025497046,17.9147499534004
2900039,2,2.76405733186329,0.140996920489615,2.48770844577258,3.04040621795399,-15.8677900805007,25.0348679305992
3038948,3,2.88361204013378,0.145052707022886,2.59931395850888,3.16791012175868,-15.8677900805007,25.0348679305992
3184510,4,3.00835205992509,0.148933442278252,2.71644787696615,3.30025624288404,-7.67592025497046,17.9147499534004
3337044,3,3.13581412920287,0.151405949210284,2.83906392170561,3.43256433670013,-4.98171677429716,13.3082665061195
3496885,4,3.26723940435281,0.154657710211604,2.96411586240663,3.57036294629898,-15.8677900805007,25.0348679305992
3664381,4,3.41446201311223,0.162940296187208,3.09510490095501,3.73381912526944,-4.98171677429716,13.3082665061195
3839901,2,3.56464881645324,0.168421570840289,3.23454860338661,3.89474902951987,-4.98171677429716,13.3082665061195
4023828,4,3.72476599063963,0.171834621114948,3.38797632195724,4.06155565932201,-15.8677900805007,25.0348679305992
4216565,3,3.89482555860447,0.181548202093784,3.53899762104265,4.25065349616628,-15.8677900805007,25.0348679305992
4418533,4,4.06741884402217,0.186051732900126,3.70276414827666,4.43207353976768,-7.67592025497046,17.9147499534004
4630176,7,4.24487843762455,0.192212221774985,3.86814940555716,4.62160746969195,-15.8677900805007,25.0348679305992
4851956,2,4.42829504232165,0.197431185852792,4.04133702862514,4.81525305601815,-15.8677900805007,25.0348679305992
5084359,6,4.61064607882974,0.207915119671725,4.20313993243183,5.01815222522766,-4.98171677429716,13.3082665061195
5327894,3,4.81123872026251,0.2160110656069,4.38786481141087,5.23461262911415,-15.8677900805007,25.0348679305992
5583094,1,5.02383312680711,0.22426377943918,4.58428419606948,5.46338205754473,-15.8677900805007,25.0348679305992
5850518,3,5.24806007509387,0.237396326638956,4.78277182481941,5.71334832536833,-15.8677900805007,25.0348679305992
6130751,2,5.47660917122423,0.248512791693567,4.98953304980734,5.96368529264113,-4.98171677429716,13.3082665061195
6424407,8,5.70033955857385,0.253256948446358,5.20396506078447,6.19671405636323,-4.98171677429716,13.3082665061195
6732129,9,5.9280241067585,0.264025217263867,5.41054418991096,6.44550402360604,-15.8677900805007,25.0348679305992
7054590,13,6.17995661605206,0.273671363101894,5.64357060077236,6.71634263133176,-4.98171677429716,13.3082665061195
7392497,5,6.43323090430202,0.286041129616178,5.87260059215716,6.99386121644688,-15.8677900805007,25.0348679305992
7746589,5,6.69675266903915,0.29898129580766,6.11076009720502,7.28274524087328,-15.8677900805007,25.0348679305992
8117642,4,6.95659612787033,0.308291774865207,6.35235535240459,7.56083690333606,-15.8677900805007,25.0348679305992
